age,label_encoded,label,image_id
45,7,hispa,107578.jpg
50,7,hispa,100938.jpg
50,1,bacterial_leaf_streak,104622.jpg
55,3,blast,109937.jpg
45,6,downy_mildew,108689.jpg
55,0,bacterial_leaf_blight,105125.jpg
70,8,normal,105636.jpg
70,9,tungro,106695.jpg
70,4,brown_spot,104250.jpg
67,2,bacterial_panicle_blight,101732.jpg
70,4,brown_spot,108564.jpg
72,0,bacterial_leaf_blight,108429.jpg
75,5,dead_heart,107186.jpg
70,7,hispa,103980.jpg
60,8,normal,109363.jpg
45,7,hispa,108219.jpg
70,7,hispa,100592.jpg
60,6,downy_mildew,108286.jpg
73,2,bacterial_panicle_blight,102689.jpg
68,4,brown_spot,107893.jpg
55,0,bacterial_leaf_blight,101198.jpg
70,5,dead_heart,109798.jpg
66,6,downy_mildew,100646.jpg
70,7,hispa,107197.jpg
50,1,bacterial_leaf_streak,103060.jpg
70,7,hispa,101101.jpg
65,0,bacterial_leaf_blight,100635.jpg
66,4,brown_spot,101338.jpg
70,8,normal,102113.jpg
50,9,tungro,105804.jpg
70,3,blast,100823.jpg
60,8,normal,108567.jpg
60,8,normal,102711.jpg
65,8,normal,105669.jpg
60,1,bacterial_leaf_streak,109476.jpg
65,7,hispa,100391.jpg
50,1,bacterial_leaf_streak,103138.jpg
70,9,tungro,101867.jpg
70,6,downy_mildew,103614.jpg
70,7,hispa,104946.jpg
75,3,blast,109610.jpg
50,3,blast,103375.jpg
70,7,hispa,107978.jpg
70,7,hispa,104705.jpg
72,4,brown_spot,104201.jpg
70,3,blast,109578.jpg
47,3,blast,100345.jpg
47,0,bacterial_leaf_blight,105522.jpg
57,8,normal,104792.jpg
70,8,normal,102999.jpg
57,7,hispa,100157.jpg
65,8,normal,110030.jpg
67,5,dead_heart,107483.jpg
70,9,tungro,103798.jpg
72,9,tungro,100886.jpg
47,3,blast,103360.jpg
67,4,brown_spot,104499.jpg
67,5,dead_heart,107660.jpg
72,4,brown_spot,105583.jpg
72,0,bacterial_leaf_blight,104401.jpg
50,7,hispa,100754.jpg
60,9,tungro,105752.jpg
75,5,dead_heart,104536.jpg
65,7,hispa,109560.jpg
70,4,brown_spot,102525.jpg
70,6,downy_mildew,100995.jpg
70,1,bacterial_leaf_streak,100105.jpg
68,3,blast,106832.jpg
55,4,brown_spot,110211.jpg
45,6,downy_mildew,101260.jpg
70,7,hispa,106849.jpg
60,8,normal,105814.jpg
60,8,normal,101667.jpg
47,3,blast,104643.jpg
65,7,hispa,104123.jpg
70,3,blast,105569.jpg
70,6,downy_mildew,102823.jpg
50,6,downy_mildew,107211.jpg
75,5,dead_heart,109172.jpg
70,5,dead_heart,107744.jpg
70,5,dead_heart,103647.jpg
67,5,dead_heart,109526.jpg
72,4,brown_spot,102670.jpg
72,0,bacterial_leaf_blight,101355.jpg
70,9,tungro,110104.jpg
70,3,blast,103284.jpg
60,8,normal,105289.jpg
70,1,bacterial_leaf_streak,100837.jpg
70,9,tungro,107308.jpg
50,7,hispa,107394.jpg
75,5,dead_heart,106824.jpg
70,7,hispa,102728.jpg
70,9,tungro,103114.jpg
65,7,hispa,110161.jpg
60,8,normal,110082.jpg
72,0,bacterial_leaf_blight,103174.jpg
60,8,normal,102721.jpg
60,8,normal,101412.jpg
75,5,dead_heart,105048.jpg
70,7,hispa,104177.jpg
70,4,brown_spot,106595.jpg
50,8,normal,101470.jpg
70,3,blast,103513.jpg
67,5,dead_heart,109334.jpg
55,0,bacterial_leaf_blight,102117.jpg
57,7,hispa,104538.jpg
70,6,downy_mildew,102851.jpg
70,2,bacterial_panicle_blight,103735.jpg
70,5,dead_heart,106243.jpg
55,3,blast,103938.jpg
72,5,dead_heart,106895.jpg
60,8,normal,102875.jpg
75,5,dead_heart,103852.jpg
60,8,normal,107622.jpg
70,8,normal,101414.jpg
70,5,dead_heart,109606.jpg
70,6,downy_mildew,100132.jpg
70,1,bacterial_leaf_streak,104070.jpg
70,4,brown_spot,101121.jpg
65,7,hispa,104512.jpg
60,9,tungro,108680.jpg
50,7,hispa,108991.jpg
50,7,hispa,107102.jpg
70,8,normal,105553.jpg
70,5,dead_heart,106179.jpg
70,4,brown_spot,105557.jpg
70,2,bacterial_panicle_blight,107696.jpg
70,9,tungro,107705.jpg
60,9,tungro,109660.jpg
55,3,blast,100312.jpg
72,9,tungro,109501.jpg
70,2,bacterial_panicle_blight,107459.jpg
70,9,tungro,103147.jpg
70,2,bacterial_panicle_blight,108172.jpg
55,3,blast,100476.jpg
67,5,dead_heart,101737.jpg
70,7,hispa,109511.jpg
80,5,dead_heart,105121.jpg
70,5,dead_heart,105568.jpg
72,7,hispa,101950.jpg
67,5,dead_heart,100425.jpg
50,7,hispa,105602.jpg
70,5,dead_heart,105240.jpg
72,5,dead_heart,102221.jpg
70,4,brown_spot,107229.jpg
70,4,brown_spot,105194.jpg
60,8,normal,105320.jpg
65,7,hispa,100427.jpg
70,4,brown_spot,100939.jpg
55,0,bacterial_leaf_blight,102130.jpg
70,4,brown_spot,109405.jpg
60,8,normal,101728.jpg
45,9,tungro,108694.jpg
70,7,hispa,108684.jpg
60,8,normal,102267.jpg
50,7,hispa,105252.jpg
67,3,blast,105538.jpg
50,6,downy_mildew,104285.jpg
67,9,tungro,105472.jpg
75,3,blast,100598.jpg
72,4,brown_spot,101283.jpg
75,5,dead_heart,109120.jpg
75,5,dead_heart,107363.jpg
72,4,brown_spot,106952.jpg
60,8,normal,102963.jpg
67,9,tungro,103766.jpg
50,8,normal,110171.jpg
70,3,blast,110170.jpg
75,3,blast,104589.jpg
60,9,tungro,110140.jpg
70,3,blast,110306.jpg
75,3,blast,110117.jpg
67,2,bacterial_panicle_blight,101765.jpg
50,1,bacterial_leaf_streak,105378.jpg
60,8,normal,100959.jpg
72,5,dead_heart,105062.jpg
60,7,hispa,108064.jpg
70,7,hispa,102966.jpg
50,4,brown_spot,104796.jpg
65,7,hispa,107414.jpg
72,4,brown_spot,105970.jpg
75,3,blast,103578.jpg
70,8,normal,103849.jpg
70,3,blast,110019.jpg
45,4,brown_spot,103787.jpg
70,3,blast,101424.jpg
70,3,blast,109104.jpg
60,8,normal,101396.jpg
65,7,hispa,102970.jpg
65,7,hispa,104945.jpg
70,3,blast,105541.jpg
70,5,dead_heart,103407.jpg
60,8,normal,100515.jpg
70,4,brown_spot,103577.jpg
65,7,hispa,108145.jpg
72,4,brown_spot,109859.jpg
72,4,brown_spot,103569.jpg
47,0,bacterial_leaf_blight,107064.jpg
50,7,hispa,108272.jpg
70,6,downy_mildew,101238.jpg
70,2,bacterial_panicle_blight,107505.jpg
60,8,normal,101958.jpg
60,1,bacterial_leaf_streak,103030.jpg
60,7,hispa,101049.jpg
60,8,normal,110372.jpg
60,8,normal,103244.jpg
50,7,hispa,105959.jpg
50,0,bacterial_leaf_blight,101593.jpg
50,3,blast,110334.jpg
70,2,bacterial_panicle_blight,106686.jpg
72,0,bacterial_leaf_blight,106713.jpg
70,9,tungro,107694.jpg
60,6,downy_mildew,110212.jpg
60,8,normal,100448.jpg
70,1,bacterial_leaf_streak,109893.jpg
75,3,blast,109468.jpg
50,4,brown_spot,101668.jpg
70,1,bacterial_leaf_streak,101600.jpg
55,7,hispa,104138.jpg
50,9,tungro,109406.jpg
72,0,bacterial_leaf_blight,109275.jpg
65,7,hispa,104633.jpg
55,4,brown_spot,102431.jpg
70,3,blast,106604.jpg
72,4,brown_spot,106570.jpg
68,2,bacterial_panicle_blight,109971.jpg
70,8,normal,105866.jpg
50,1,bacterial_leaf_streak,109040.jpg
70,9,tungro,106672.jpg
75,3,blast,102407.jpg
60,8,normal,108289.jpg
70,7,hispa,106561.jpg
72,4,brown_spot,101601.jpg
60,7,hispa,103153.jpg
72,5,dead_heart,106623.jpg
70,8,normal,100319.jpg
70,3,blast,103780.jpg
60,8,normal,106936.jpg
70,3,blast,105663.jpg
68,0,bacterial_leaf_blight,107928.jpg
55,3,blast,109749.jpg
45,9,tungro,108358.jpg
67,3,blast,107132.jpg
72,9,tungro,102042.jpg
50,3,blast,103785.jpg
70,2,bacterial_panicle_blight,106575.jpg
70,8,normal,109316.jpg
70,9,tungro,103646.jpg
45,3,blast,105136.jpg
70,3,blast,102065.jpg
70,8,normal,105909.jpg
50,7,hispa,100606.jpg
65,2,bacterial_panicle_blight,100058.jpg
70,7,hispa,108951.jpg
70,4,brown_spot,106079.jpg
70,5,dead_heart,107993.jpg
60,8,normal,108471.jpg
65,5,dead_heart,100087.jpg
60,8,normal,102691.jpg
72,9,tungro,105437.jpg
70,4,brown_spot,104165.jpg
60,8,normal,102025.jpg
72,4,brown_spot,103726.jpg
68,4,brown_spot,105003.jpg
70,3,blast,107717.jpg
55,8,normal,104529.jpg
75,3,blast,104456.jpg
60,9,tungro,109071.jpg
65,7,hispa,100619.jpg
65,7,hispa,106165.jpg
70,8,normal,105290.jpg
60,8,normal,109811.jpg
60,8,normal,105960.jpg
45,3,blast,101971.jpg
70,5,dead_heart,106925.jpg
60,9,tungro,107764.jpg
70,5,dead_heart,104141.jpg
70,7,hispa,100403.jpg
67,5,dead_heart,101302.jpg
45,3,blast,105688.jpg
65,7,hispa,110329.jpg
70,9,tungro,109279.jpg
70,3,blast,104418.jpg
50,8,normal,105958.jpg
70,7,hispa,102497.jpg
60,8,normal,102510.jpg
70,3,blast,109484.jpg
75,5,dead_heart,100063.jpg
55,7,hispa,101009.jpg
60,6,downy_mildew,101846.jpg
50,0,bacterial_leaf_blight,108868.jpg
72,8,normal,104286.jpg
70,1,bacterial_leaf_streak,104135.jpg
60,3,blast,102904.jpg
60,9,tungro,107737.jpg
60,7,hispa,105379.jpg
65,7,hispa,107429.jpg
70,4,brown_spot,105214.jpg
67,5,dead_heart,100030.jpg
75,2,bacterial_panicle_blight,100750.jpg
50,4,brown_spot,104695.jpg
45,6,downy_mildew,105586.jpg
50,5,dead_heart,101568.jpg
60,7,hispa,102931.jpg
45,9,tungro,100102.jpg
70,8,normal,102208.jpg
45,7,hispa,110322.jpg
70,4,brown_spot,100001.jpg
72,0,bacterial_leaf_blight,104324.jpg
65,7,hispa,102858.jpg
70,3,blast,101430.jpg
50,8,normal,105441.jpg
70,7,hispa,108207.jpg
50,5,dead_heart,101883.jpg
70,9,tungro,101632.jpg
60,8,normal,106220.jpg
50,6,downy_mildew,103520.jpg
65,9,tungro,106842.jpg
72,9,tungro,100014.jpg
60,3,blast,107398.jpg
75,3,blast,103914.jpg
45,7,hispa,104614.jpg
50,3,blast,108044.jpg
50,7,hispa,102535.jpg
70,3,blast,101935.jpg
67,5,dead_heart,109105.jpg
70,4,brown_spot,108237.jpg
70,7,hispa,106828.jpg
75,3,blast,100147.jpg
70,9,tungro,107255.jpg
70,1,bacterial_leaf_streak,104926.jpg
70,7,hispa,106656.jpg
50,3,blast,105155.jpg
70,5,dead_heart,102722.jpg
60,8,normal,104727.jpg
55,4,brown_spot,100652.jpg
45,3,blast,104508.jpg
75,3,blast,105200.jpg
75,3,blast,110009.jpg
45,7,hispa,100576.jpg
50,7,hispa,106789.jpg
70,9,tungro,105206.jpg
60,9,tungro,103777.jpg
60,8,normal,100609.jpg
70,6,downy_mildew,103261.jpg
67,7,hispa,101134.jpg
75,3,blast,105755.jpg
50,8,normal,108528.jpg
45,7,hispa,108439.jpg
55,9,tungro,106734.jpg
50,9,tungro,108128.jpg
65,7,hispa,103316.jpg
65,5,dead_heart,102727.jpg
57,8,normal,102994.jpg
60,7,hispa,104729.jpg
50,7,hispa,104143.jpg
60,8,normal,102120.jpg
75,3,blast,110244.jpg
45,3,blast,102005.jpg
70,6,downy_mildew,109956.jpg
72,0,bacterial_leaf_blight,108976.jpg
60,8,normal,101766.jpg
60,9,tungro,108027.jpg
60,8,normal,104400.jpg
45,0,bacterial_leaf_blight,100632.jpg
50,0,bacterial_leaf_blight,104702.jpg
70,7,hispa,108948.jpg
70,7,hispa,103536.jpg
70,6,downy_mildew,108402.jpg
65,7,hispa,104833.jpg
60,9,tungro,107399.jpg
57,9,tungro,106257.jpg
50,8,normal,109485.jpg
70,1,bacterial_leaf_streak,109858.jpg
65,7,hispa,108229.jpg
70,5,dead_heart,101844.jpg
60,9,tungro,108509.jpg
65,7,hispa,106858.jpg
67,4,brown_spot,104566.jpg
65,4,brown_spot,103683.jpg
55,1,bacterial_leaf_streak,100593.jpg
55,3,blast,102951.jpg
65,4,brown_spot,108274.jpg
60,8,normal,100236.jpg
70,6,downy_mildew,108813.jpg
60,8,normal,108544.jpg
70,9,tungro,102907.jpg
73,8,normal,107515.jpg
65,7,hispa,102793.jpg
70,5,dead_heart,107879.jpg
70,5,dead_heart,106762.jpg
70,8,normal,100192.jpg
70,6,downy_mildew,107682.jpg
60,9,tungro,103888.jpg
50,1,bacterial_leaf_streak,103617.jpg
70,7,hispa,110357.jpg
70,9,tungro,104124.jpg
60,0,bacterial_leaf_blight,101849.jpg
67,9,tungro,106042.jpg
47,0,bacterial_leaf_blight,109972.jpg
70,7,hispa,105535.jpg
70,1,bacterial_leaf_streak,110260.jpg
50,8,normal,101681.jpg
70,9,tungro,101008.jpg
50,7,hispa,105943.jpg
60,8,normal,101562.jpg
60,8,normal,105655.jpg
60,4,brown_spot,108985.jpg
65,7,hispa,100520.jpg
70,7,hispa,106427.jpg
60,9,tungro,102273.jpg
70,9,tungro,105697.jpg
70,7,hispa,102613.jpg
70,6,downy_mildew,108894.jpg
65,7,hispa,101427.jpg
70,8,normal,103543.jpg
70,6,downy_mildew,103151.jpg
60,3,blast,106744.jpg
60,8,normal,103340.jpg
72,5,dead_heart,104328.jpg
45,3,blast,100765.jpg
55,0,bacterial_leaf_blight,104316.jpg
55,9,tungro,103872.jpg
50,5,dead_heart,106082.jpg
75,2,bacterial_panicle_blight,103932.jpg
66,6,downy_mildew,108898.jpg
45,3,blast,108763.jpg
70,8,normal,100776.jpg
70,3,blast,108451.jpg
70,2,bacterial_panicle_blight,106283.jpg
70,4,brown_spot,100832.jpg
70,8,normal,101673.jpg
55,8,normal,100404.jpg
60,6,downy_mildew,108967.jpg
47,3,blast,109728.jpg
70,3,blast,103806.jpg
45,6,downy_mildew,104677.jpg
50,9,tungro,102883.jpg
75,3,blast,103741.jpg
65,7,hispa,105254.jpg
50,3,blast,109246.jpg
45,3,blast,101309.jpg
50,0,bacterial_leaf_blight,101229.jpg
70,5,dead_heart,102439.jpg
70,7,hispa,102209.jpg
80,8,normal,101623.jpg
60,6,downy_mildew,110073.jpg
70,8,normal,107551.jpg
75,5,dead_heart,107657.jpg
80,5,dead_heart,103007.jpg
70,3,blast,107256.jpg
65,7,hispa,109470.jpg
70,6,downy_mildew,107774.jpg
65,7,hispa,101550.jpg
70,9,tungro,104672.jpg
65,5,dead_heart,108800.jpg
60,9,tungro,105910.jpg
75,3,blast,102558.jpg
45,3,blast,109724.jpg
60,8,normal,104546.jpg
80,2,bacterial_panicle_blight,100377.jpg
65,7,hispa,100090.jpg
70,7,hispa,105691.jpg
70,5,dead_heart,108686.jpg
70,5,dead_heart,108886.jpg
55,7,hispa,103605.jpg
70,5,dead_heart,103183.jpg
65,9,tungro,107712.jpg
55,3,blast,101244.jpg
50,6,downy_mildew,109639.jpg
70,9,tungro,107242.jpg
75,3,blast,106306.jpg
70,2,bacterial_panicle_blight,105746.jpg
60,9,tungro,102821.jpg
70,3,blast,109456.jpg
75,5,dead_heart,107463.jpg
70,3,blast,103619.jpg
70,5,dead_heart,106873.jpg
65,7,hispa,100077.jpg
55,0,bacterial_leaf_blight,104605.jpg
70,4,brown_spot,101052.jpg
60,8,normal,109266.jpg
75,3,blast,105566.jpg
65,5,dead_heart,105536.jpg
70,7,hispa,109457.jpg
70,8,normal,101233.jpg
70,9,tungro,102509.jpg
60,8,normal,102357.jpg
72,4,brown_spot,108346.jpg
70,6,downy_mildew,106745.jpg
65,8,normal,101462.jpg
75,3,blast,107714.jpg
70,5,dead_heart,100865.jpg
47,3,blast,105157.jpg
70,3,blast,103211.jpg
70,6,downy_mildew,108413.jpg
60,8,normal,106064.jpg
70,3,blast,110203.jpg
65,7,hispa,101708.jpg
60,8,normal,102187.jpg
60,8,normal,101293.jpg
75,3,blast,106059.jpg
70,5,dead_heart,108621.jpg
55,9,tungro,100941.jpg
75,5,dead_heart,101463.jpg
60,9,tungro,104871.jpg
75,3,blast,108529.jpg
55,9,tungro,104208.jpg
68,1,bacterial_leaf_streak,102822.jpg
65,2,bacterial_panicle_blight,101474.jpg
75,3,blast,105234.jpg
45,9,tungro,102757.jpg
60,8,normal,107066.jpg
50,7,hispa,103627.jpg
50,7,hispa,103277.jpg
68,7,hispa,100182.jpg
50,8,normal,108222.jpg
66,6,downy_mildew,102433.jpg
70,5,dead_heart,106771.jpg
70,9,tungro,101330.jpg
55,8,normal,110310.jpg
50,3,blast,109699.jpg
47,0,bacterial_leaf_blight,108150.jpg
67,5,dead_heart,101937.jpg
60,8,normal,109005.jpg
70,6,downy_mildew,105021.jpg
45,7,hispa,109056.jpg
55,0,bacterial_leaf_blight,101702.jpg
65,4,brown_spot,100201.jpg
70,7,hispa,101916.jpg
45,7,hispa,103769.jpg
72,0,bacterial_leaf_blight,109768.jpg
60,8,normal,109418.jpg
70,1,bacterial_leaf_streak,100042.jpg
50,3,blast,102146.jpg
70,1,bacterial_leaf_streak,104015.jpg
50,7,hispa,100787.jpg
67,3,blast,104933.jpg
60,8,normal,105801.jpg
70,5,dead_heart,102629.jpg
80,8,normal,100018.jpg
45,9,tungro,100129.jpg
50,7,hispa,102297.jpg
67,8,normal,106626.jpg
55,0,bacterial_leaf_blight,109366.jpg
72,4,brown_spot,107816.jpg
60,8,normal,103167.jpg
75,5,dead_heart,105440.jpg
50,6,downy_mildew,107695.jpg
75,3,blast,104038.jpg
60,8,normal,103858.jpg
70,8,normal,107910.jpg
75,3,blast,100079.jpg
70,9,tungro,109389.jpg
70,3,blast,106620.jpg
75,4,brown_spot,102082.jpg
60,8,normal,106806.jpg
50,7,hispa,106544.jpg
67,5,dead_heart,109010.jpg
60,6,downy_mildew,101669.jpg
68,3,blast,104734.jpg
65,7,hispa,108606.jpg
60,8,normal,103134.jpg
55,8,normal,105130.jpg
68,7,hispa,106507.jpg
60,8,normal,109197.jpg
60,6,downy_mildew,105329.jpg
70,7,hispa,100010.jpg
70,7,hispa,106862.jpg
72,4,brown_spot,100864.jpg
57,9,tungro,107625.jpg
50,5,dead_heart,104470.jpg
50,3,blast,107500.jpg
65,7,hispa,104268.jpg
60,8,normal,104802.jpg
70,6,downy_mildew,105619.jpg
65,7,hispa,108927.jpg
80,2,bacterial_panicle_blight,104761.jpg
70,8,normal,100256.jpg
45,7,hispa,108791.jpg
60,6,downy_mildew,101078.jpg
80,2,bacterial_panicle_blight,103337.jpg
60,9,tungro,102995.jpg
70,6,downy_mildew,104921.jpg
70,3,blast,101498.jpg
70,5,dead_heart,104707.jpg
70,9,tungro,106825.jpg
55,0,bacterial_leaf_blight,104819.jpg
60,8,normal,107691.jpg
57,7,hispa,105105.jpg
70,3,blast,106088.jpg
70,5,dead_heart,103215.jpg
60,8,normal,109815.jpg
65,7,hispa,104504.jpg
60,8,normal,106973.jpg
67,8,normal,106954.jpg
67,2,bacterial_panicle_blight,102871.jpg
67,5,dead_heart,108915.jpg
50,3,blast,104170.jpg
70,5,dead_heart,105093.jpg
75,5,dead_heart,102736.jpg
45,4,brown_spot,108980.jpg
70,8,normal,104078.jpg
65,5,dead_heart,107338.jpg
65,5,dead_heart,110311.jpg
70,8,normal,105263.jpg
68,2,bacterial_panicle_blight,110039.jpg
60,1,bacterial_leaf_streak,102396.jpg
70,1,bacterial_leaf_streak,102865.jpg
45,3,blast,106557.jpg
60,9,tungro,101421.jpg
75,3,blast,108387.jpg
70,7,hispa,109295.jpg
60,8,normal,104295.jpg
70,9,tungro,101399.jpg
70,9,tungro,107191.jpg
55,4,brown_spot,107848.jpg
70,3,blast,108852.jpg
68,6,downy_mildew,109688.jpg
45,9,tungro,108510.jpg
68,4,brown_spot,101853.jpg
45,0,bacterial_leaf_blight,103920.jpg
45,9,tungro,105563.jpg
60,8,normal,104829.jpg
75,3,blast,103964.jpg
50,3,blast,105467.jpg
60,6,downy_mildew,103260.jpg
60,8,normal,103880.jpg
70,9,tungro,105471.jpg
55,4,brown_spot,101011.jpg
70,4,brown_spot,101280.jpg
72,0,bacterial_leaf_blight,106811.jpg
55,3,blast,107237.jpg
70,3,blast,107282.jpg
70,1,bacterial_leaf_streak,100951.jpg
70,6,downy_mildew,108394.jpg
77,3,blast,102630.jpg
70,9,tungro,109787.jpg
70,7,hispa,108142.jpg
65,5,dead_heart,100715.jpg
72,5,dead_heart,100020.jpg
60,7,hispa,100721.jpg
45,3,blast,108943.jpg
75,3,blast,106453.jpg
60,8,normal,105827.jpg
75,5,dead_heart,110033.jpg
50,7,hispa,109127.jpg
50,6,downy_mildew,108021.jpg
72,5,dead_heart,107635.jpg
60,9,tungro,106168.jpg
68,6,downy_mildew,106524.jpg
75,3,blast,103978.jpg
65,7,hispa,108483.jpg
60,9,tungro,107860.jpg
50,7,hispa,110343.jpg
57,9,tungro,100389.jpg
70,2,bacterial_panicle_blight,107518.jpg
50,7,hispa,102760.jpg
57,7,hispa,109082.jpg
57,7,hispa,102211.jpg
60,8,normal,110386.jpg
70,0,bacterial_leaf_blight,107021.jpg
60,9,tungro,100374.jpg
60,8,normal,102292.jpg
55,1,bacterial_leaf_streak,109849.jpg
50,4,brown_spot,104640.jpg
72,9,tungro,108666.jpg
55,6,downy_mildew,103818.jpg
45,9,tungro,102255.jpg
70,9,tungro,105227.jpg
45,6,downy_mildew,103163.jpg
60,8,normal,105500.jpg
70,1,bacterial_leaf_streak,108370.jpg
50,1,bacterial_leaf_streak,109065.jpg
70,6,downy_mildew,110089.jpg
45,7,hispa,106509.jpg
60,8,normal,108378.jpg
50,1,bacterial_leaf_streak,106055.jpg
70,4,brown_spot,105266.jpg
75,3,blast,108825.jpg
45,3,blast,101061.jpg
50,3,blast,103024.jpg
45,7,hispa,103800.jpg
70,7,hispa,106751.jpg
50,1,bacterial_leaf_streak,104405.jpg
50,6,downy_mildew,106523.jpg
60,6,downy_mildew,105434.jpg
70,8,normal,102733.jpg
60,7,hispa,101508.jpg
70,3,blast,109170.jpg
55,1,bacterial_leaf_streak,109138.jpg
80,2,bacterial_panicle_blight,105533.jpg
70,9,tungro,106101.jpg
70,9,tungro,100677.jpg
75,5,dead_heart,104904.jpg
75,5,dead_heart,109241.jpg
55,8,normal,104388.jpg
70,3,blast,104825.jpg
47,3,blast,106172.jpg
70,1,bacterial_leaf_streak,103768.jpg
75,5,dead_heart,107833.jpg
75,3,blast,108029.jpg
50,1,bacterial_leaf_streak,102984.jpg
67,3,blast,101791.jpg
60,8,normal,105795.jpg
70,6,downy_mildew,101904.jpg
55,8,normal,106391.jpg
50,1,bacterial_leaf_streak,107051.jpg
60,9,tungro,102456.jpg
70,2,bacterial_panicle_blight,107649.jpg
60,7,hispa,107842.jpg
70,3,blast,103653.jpg
70,9,tungro,107285.jpg
70,9,tungro,107931.jpg
57,8,normal,110404.jpg
57,8,normal,101656.jpg
65,7,hispa,106941.jpg
70,1,bacterial_leaf_streak,109091.jpg
70,5,dead_heart,110018.jpg
75,5,dead_heart,100386.jpg
55,4,brown_spot,104066.jpg
75,2,bacterial_panicle_blight,106589.jpg
70,3,blast,106693.jpg
50,8,normal,102126.jpg
45,4,brown_spot,105830.jpg
70,7,hispa,102500.jpg
75,3,blast,100074.jpg
47,0,bacterial_leaf_blight,110234.jpg
70,5,dead_heart,106756.jpg
70,2,bacterial_panicle_blight,101432.jpg
47,3,blast,103936.jpg
45,6,downy_mildew,106015.jpg
75,3,blast,106550.jpg
70,8,normal,107593.jpg
57,8,normal,102810.jpg
45,3,blast,102199.jpg
70,8,normal,103397.jpg
68,7,hispa,108854.jpg
70,4,brown_spot,104839.jpg
55,0,bacterial_leaf_blight,107284.jpg
60,8,normal,103704.jpg
60,8,normal,103125.jpg
50,1,bacterial_leaf_streak,104885.jpg
50,6,downy_mildew,105164.jpg
70,2,bacterial_panicle_blight,109162.jpg
45,7,hispa,106906.jpg
45,6,downy_mildew,106198.jpg
67,8,normal,104544.jpg
70,1,bacterial_leaf_streak,101461.jpg
45,3,blast,109572.jpg
45,3,blast,105186.jpg
45,6,downy_mildew,109044.jpg
75,3,blast,109861.jpg
75,5,dead_heart,109242.jpg
70,6,downy_mildew,107322.jpg
60,9,tungro,109257.jpg
60,8,normal,102543.jpg
55,4,brown_spot,102348.jpg
70,3,blast,102480.jpg
60,8,normal,100744.jpg
45,3,blast,104757.jpg
50,0,bacterial_leaf_blight,105443.jpg
72,4,brown_spot,109095.jpg
60,8,normal,110348.jpg
68,0,bacterial_leaf_blight,101652.jpg
72,4,brown_spot,109028.jpg
75,3,blast,101067.jpg
60,3,blast,100989.jpg
60,0,bacterial_leaf_blight,105239.jpg
60,8,normal,104142.jpg
60,8,normal,101241.jpg
65,5,dead_heart,104275.jpg
72,9,tungro,103729.jpg
60,8,normal,109852.jpg
70,3,blast,105089.jpg
70,4,brown_spot,104004.jpg
60,9,tungro,103588.jpg
50,8,normal,106602.jpg
65,5,dead_heart,103454.jpg
68,7,hispa,104935.jpg
55,4,brown_spot,105921.jpg
70,9,tungro,105276.jpg
57,7,hispa,109554.jpg
70,6,downy_mildew,103690.jpg
65,7,hispa,108635.jpg
70,9,tungro,106091.jpg
65,7,hispa,102889.jpg
65,7,hispa,102719.jpg
60,8,normal,100381.jpg
60,8,normal,100729.jpg
67,4,brown_spot,100906.jpg
75,3,blast,105985.jpg
72,4,brown_spot,105169.jpg
75,4,brown_spot,102231.jpg
45,9,tungro,102849.jpg
72,4,brown_spot,101372.jpg
60,6,downy_mildew,100101.jpg
75,3,blast,104905.jpg
65,7,hispa,100052.jpg
70,5,dead_heart,109998.jpg
50,7,hispa,108410.jpg
72,5,dead_heart,101665.jpg
50,7,hispa,105095.jpg
60,9,tungro,101230.jpg
75,4,brown_spot,104506.jpg
70,6,downy_mildew,104240.jpg
70,3,blast,105882.jpg
60,8,normal,104851.jpg
60,8,normal,100861.jpg
65,7,hispa,106316.jpg
70,4,brown_spot,105516.jpg
60,7,hispa,101257.jpg
65,7,hispa,107546.jpg
55,7,hispa,102597.jpg
70,7,hispa,100621.jpg
60,8,normal,105606.jpg
60,9,tungro,108182.jpg
55,0,bacterial_leaf_blight,104361.jpg
75,5,dead_heart,109274.jpg
60,8,normal,106043.jpg
70,8,normal,100732.jpg
70,7,hispa,108821.jpg
70,8,normal,107681.jpg
55,0,bacterial_leaf_blight,100447.jpg
60,8,normal,109178.jpg
70,2,bacterial_panicle_blight,105845.jpg
50,8,normal,102204.jpg
60,8,normal,105849.jpg
45,6,downy_mildew,102837.jpg
82,8,normal,101692.jpg
70,2,bacterial_panicle_blight,107971.jpg
77,2,bacterial_panicle_blight,110319.jpg
60,8,normal,100467.jpg
55,8,normal,103346.jpg
50,1,bacterial_leaf_streak,110366.jpg
70,3,blast,107522.jpg
75,2,bacterial_panicle_blight,103867.jpg
55,7,hispa,100362.jpg
70,2,bacterial_panicle_blight,101141.jpg
60,8,normal,108936.jpg
50,5,dead_heart,103779.jpg
70,4,brown_spot,105387.jpg
60,8,normal,103249.jpg
75,3,blast,107080.jpg
57,9,tungro,106679.jpg
50,3,blast,103459.jpg
55,0,bacterial_leaf_blight,104092.jpg
70,7,hispa,106817.jpg
72,4,brown_spot,105668.jpg
67,5,dead_heart,108377.jpg
57,7,hispa,103176.jpg
70,5,dead_heart,107759.jpg
60,8,normal,100768.jpg
70,3,blast,104899.jpg
72,0,bacterial_leaf_blight,107761.jpg
70,8,normal,109383.jpg
70,4,brown_spot,103146.jpg
50,3,blast,102007.jpg
